id_arbol,direccion,tipo_vereda,lado_vereda,especie,tipo_tendido,distancia_entre_ar,distancia_al_muro,activo,lng,lat
1089,Av 3 ABRIL 459,Grande,Impar,Palo Borracho,Subterraneo,11.0,3.5,True,-58.8456800820469,-27.474357910639
1090,Av 3 ABRIL 459,Grande,Impar,Fresno,Subterraneo,0.6,4.0,True,-58.845663796442,-27.474384774472
1091,Av 3 ABRIL 461,Grande,Impar,Palmera,Subterraneo,9.0,4.0,True,-58.8454314044579,-27.4743790901619
1092,Av 3 ABRIL 467,Grande,Impar,Ingá,Subterraneo,11.0,4.0,True,-58.8452341551789,-27.4744058828279
1093,Av 3 ABRIL 473,Grande,Impar,Fresno,Subterraneo,6.0,3.0,True,-58.845076197822,-27.4744180180999
1094,Av 3 ABRIL 485,Grande,Impar,Palmera,Subterraneo,6.0,4.0,True,-58.84512116308,-27.474431143391
1095,AV 3 ABRIL 505,Grande,Impar,Pata de Buey,Subterraneo,20.0,4.0,True,-58.8447610202079,-27.4744894646769
1096,San Luis 1588,Grande,Par,Tecoma Lapachillo,Media Tensión (Con Protección),10.0,2.6,True,-58.843605111689,-27.4746120805629
1101,San Luis 1514,Grande,Par,Fresno,Media Tensión (Con Protección),15.0,3.0,True,-58.843531869977,-27.4738348229799
1106,Rivadavia 542,Grande,Par,Fresno,Media Tensión (Con Protección),4.0,2.5,True,-58.844343086262,-27.4737385024989
1107,Rivadavia 534,Grande,Par,Fresno,Media Tensión (Con Protección),3.0,2.5,True,-58.844432352678,-27.473727897727
1108,Rivadavia 534,Grande,Par,Lapacho rosado,Media Tensión (Con Protección),3.0,3.0,True,-58.8444926212359,-27.473710310748
1109,Rivadavia 522,Grande,Par,Lluvia de oro,Media Tensión (Con Protección),10.0,3.0,True,-58.844613523659,-27.4736960681679
1110,Quevedo,Chica,Impar,Palmera,Alta tensión (Con Protección),0.5,2.0,True,-58.852634774197,-27.47078591161
1111,Quevedo 95,Chica,Impar,Palmera,Alta tensión (Con Protección),0.5,2.0,True,-58.8526609902669,-27.470782420308
1112,Quevedo 95,Mediana,Impar,Palmera,Alta tensión (Con Protección),1.0,2.0,True,-58.8526485688729,-27.4707873532759
1114,Quevedo 95,Mediana,Impar,Palmera,Alta tensión (Con Protección),2.0,9.0,True,-58.852706499262,-27.470838894945
1113,Quevedo 95,Mediana,Impar,Palmera,Alta tensión (Con Protección),2.0,9.0,True,-58.852679086439,-27.4708409258729
1115,Quevedo 95,Mediana,Impar,Palmera,Alta tensión (Con Protección),1.0,3.0,True,-58.8527102425199,-27.470767341418
1116,Quevedo 95,Mediana,Impar,Palmera,Alta tensión (Con Protección),1.0,2.0,True,-58.8527211120619,-27.4707633958439
1117,Quevedo 91,Mediana,Impar,Ceibo,Alta tensión (Con Protección),5.0,6.0,True,-58.852797013839,-27.4708068053179
1118,Quevedo 91,Mediana,Impar,Palmera,Alta tensión (Con Protección),5.0,1.0,True,-58.8528350749379,-27.4707424963229
1119,Quevedo 81,Mediana,Impar,Palmera,Alta tensión (Con Protección),3.0,7.0,True,-58.8529612555079,-27.4708132345419
1120,Quevedo 81,Mediana,Impar,Palmera,Alta tensión (Con Protección),3.0,7.0,True,-58.8530110997799,-27.470806768469
1122,Quevedo 41,Mediana,Impar,Lapacho rosado,Alta tensión (Con Protección),0.0,3.0,True,-58.853663729657,-27.4707460570799
1123,San Martin 667,Mediana,Impar,Fresno,Alta tensión (Con Protección),5.0,2.5,True,-58.842185380865,-27.469244280064
1124,San Martin 641,Mediana,Impar,Fresno,Alta tensión (Con Protección),4.0,2.5,True,-58.842570836163,-27.469215474862
1126,Rivadavia 1194,Grande,Par,Palmera,Alta tensión (Con Protección),0.1,2.0,True,-58.8365754666389,-27.474456581465
1127,Rivadavia 1194,Grande,Par,Palmera,Alta tensión (Con Protección),0.1,2.0,True,-58.836592641341,-27.4744544398569
1128,San Martin 587,Mediana,Impar,Palmera,Alta tensión (Con Protección),3.0,2.0,True,-58.8433081997399,-27.469138966466
1129,San Martin 583,Mediana,Impar,Ñangapirí,Alta tensión (Con Protección),1.0,2.0,True,-58.8433837927509,-27.4691386117449
1130,Rivadavia 1176,Grande,Par,Palmera,Alta tensión (Con Protección),0.2,2.0,True,-58.836700062467,-27.4744430945399
1097,San Luis 1584,Grande,Par,Palito dulce,Media Tensión (Con Protección),11.0,2.7,True,-58.843595410296,-27.474545060243
1121,Quevedo 71,Mediana,Impar,Álamo negro,Alta tensión (Con Protección),8.0,6.0,True,-58.8531751570699,-27.4707856979589
1075,pje . Julio Cortaza,Grande,Impar,Tulipanero,Preensamblado,4.0,3.0,True,-58.852535092952,-27.4707575538419
1131,Rivadavia 1176,Chica,Par,Palmera,Alta tensión (Con Protección),0.2,2.0,True,-58.8367250371689,-27.4744396605469
1132,San Martin 581,Mediana,Impar,Palmera,Alta tensión (Con Protección),1.0,2.0,True,-58.843454554691,-27.469109464068
1133,3 de abril 1091,Grande,Impar,Palmera,Alta tensión (Con Protección),6.0,3.0,True,-58.8376825894599,-27.475400608039
1134,San Martin 547,Mediana,Impar,Fresno,Alta tensión (Con Protección),4.0,2.0,True,-58.8437029074629,-27.469093326096
1105,Rivadavia 546,Grande,Par,Lluvia de oro,Media Tensión (Con Protección),9.0,2.4,True,-58.844087798342,-27.4737672588709
1135,3 de abril 1087,Grande,Impar,Palmera,Alta tensión (Con Protección),3.5,3.2,True,-58.8377431518829,-27.475396618021
1136,555,Chica,Impar,Fresno,Alta tensión (Con Protección),3.0,2.0,True,-58.8437049055959,-27.4690937095329
1137,3 de abril 1083,Grande,Impar,Palmera,Alta tensión (Con Protección),21.0,3.2,True,-58.837821434093,-27.4753877142279
1138,3 de abril 1061,Grande,Impar,Palmera,Alta tensión (Con Protección),48.0,5.0,True,-58.8379609242249,-27.475356702637
1140,La Rioja 1513,Mediana,Impar,Palmera,Alta tensión (Con Protección),3.0,1.2,True,-58.838710582109,-27.4743062675789
1141,Rivadavia 1018,Mediana,Par,Palmera,Alta tensión (Con Protección),18.0,1.5,True,-58.8384297519019,-27.4742802451009
1142,San Martin 497,Mediana,Impar,Pata de Buey,Alta tensión (Con Protección),35.0,2.0,True,-58.844430727815,-27.469036805594
1143,Rivadavia  1007,Grande,Impar,Ficus variegado,Alta tensión (Con Protección),6.0,2.0,True,-58.838649288614,-27.4741828333989
1144,San Martin 463,Grande,Impar,Pata de Buey,Alta tensión (Con Protección),6.0,2.5,True,-58.844852990665,-27.468996608038
1147,Rivadavia 1007,Grande,Impar,Lluvia de oro,Alta tensión (Con Protección),15.0,2.5,True,-58.838536167652,-27.474193116479
1148,San Martín 415,Mediana,Impar,Palmera,Media Tensión (Con Protección),22.0,1.5,True,-58.845280889407,-27.4689388457729
1150,Rivadavia 1031,Grande,Impar,Falso paraiso,Alta tensión (Con Protección),43.0,1.5,True,-58.838277148125,-27.474215665378
1151,Irigoyen,Grande,Impar,Ficus,Media Tensión (Con Protección),11.0,2.5,True,-58.8450341894709,-27.4680898929359
1152,Irigoyen 458,Grande,Impar,Pata de Buey,Media Tensión (Con Protección),11.0,2.5,True,-58.8446654521499,-27.468103082862
1154,Entre Rios 1010,Mediana,Impar,Ñangapirí,Media Tensión (Con Protección),4.0,2.0,True,-58.844324464769,-27.468288822525
1155,Entre Rios 1026,Grande,Par,Pata de Buey,Media Tensión (Con Protección),8.0,2.5,True,-58.844346478039,-27.468571129541
1156,Calle Atienza monoblock  35,Grande,Impar,Naranjo agrio,Media Tensión (Con Protección),7.0,2.0,True,-58.8494143860979,-27.473562982511
1157,Calle atienza monoblock 35,Grande,Impar,Fresno,Media Tensión (Con Protección),13.0,2.0,True,-58.849385176725,-27.4734184779979
1158,Calle Atienza monoblock 35,Grande,Impar,Fresno,Media Tensión (Con Protección),5.0,2.0,True,-58.849361857569,-27.4733135243189
1159,Atienza Mz35,Grande,Impar,Fresno,Media Tensión (Con Protección),7.0,2.0,True,-58.84939452301,-27.473478024506
1160,Calle Atienza Monoblock 34,Grande,Impar,Chivato,Media Tensión (Con Protección),17.0,2.0,True,-58.849341425998,-27.4732276306449
1161,Calle Atienza Monoblock 34,Grande,Impar,Chivato,Media Tensión (Con Protección),37.0,2.0,True,-58.849320090863,-27.4730988875349
1162,Calle Atienza Monoblock 32,Grande,Impar,Chivato,Media Tensión (Con Protección),8.0,4.0,True,-58.8492776230179,-27.4728418932649
1163,Catamarca 1400,Chica,Impar,Palmera,Alta tensión (Con Protección),100.0,1.6,True,-58.8336478993699,-27.4735727447739
1164,Moreno 1432,Chica,Par,Fresno,Alta tensión (Con Protección),22.0,2.4,True,-58.833445778517,-27.473630805358
1165,Moreno 1448,Chica,Par,Ligustro,Alta tensión (Con Protección),5.5,2.2,True,-58.833208765435,-27.4736679473049
1166,Moreno 1452,Chica,Par,Ligustro,Alta tensión (Con Protección),48.0,2.2,True,-58.8328412099699,-27.473714857322
1167,Moreno 1480,Chica,Par,Thevetia,Alta tensión (Con Protección),7.0,2.2,True,-58.8326485903539,-27.473705527734
1168,Moreno 1490,Chica,Par,Falso paraiso,Alta tensión (Con Protección),7.0,2.2,True,-58.8325583088129,-27.473761204683
1169,San Lorenzo 1400,Chica,Par,Pata de Buey,Alta tensión (Con Protección),22.0,2.2,True,-58.832500329765,-27.473815849
1170,San Lorenzo 1424,Chica,Par,Fresno,Alta tensión (Con Protección),40.0,2.2,True,-58.8325105201789,-27.4738921651489
1171,San Lorenzo 1444,Chica,Par,Thevetia,Alta tensión (Con Protección),27.0,2.2,True,-58.8325487171919,-27.4740185688959
1172,San Lorenzo 1448,Chica,Par,Fresno,Alta tensión (Con Protección),23.0,2.2,True,-58.8325558703789,-27.474184996118
1173,Rivadavia 1493,Chica,Impar,Mango,Alta tensión (Con Protección),60.0,2.5,True,-58.832744904587,-27.4747049891499
1174,Catamarca 1600,Chica,Impar,Palito dulce,Alta tensión (Con Protección),66.0,1.2,True,-58.833808250614,-27.4757054682139
1175,3 de abril 1438,Chica,Par,Palito dulce,Alta tensión (Con Protección),21.0,2.0,True,-58.8337667384099,-27.475823640459
1176,3de abril 1455,Chica,Impar,Palito dulce,Alta tensión (Con Protección),6.0,2.0,True,-58.8333561597,-27.4758259992389
1177,3 de abril 1463,Chica,Impar,Palito dulce,Alta tensión (Con Protección),10.0,2.0,True,-58.833139190425,-27.4758436350639
1178,3 de abril,Chica,Impar,Palito dulce,Alta tensión (Con Protección),20.0,2.0,True,-58.832932602682,-27.475876175433
1179,3 de abril,Chica,Impar,Palito dulce,Alta tensión (Con Protección),18.0,2.0,True,-58.832834264478,-27.4759311123089
1180,Sna Lorenzo 1600,Chica,Par,Palito dulce,Alta tensión (Con Protección),3.0,2.0,True,-58.8328119831439,-27.475790841575
1181,San lorenzo 1590,Chica,Par,Fresno,Alta tensión (Con Protección),12.0,2.0,True,-58.832740695603,-27.475799341737
1182,Sna Lorenzo,Chica,Par,Fresno,Alta tensión (Con Protección),2.0,2.0,True,-58.8327448784729,-27.475330027081
1184,Rivadavia 1200,Mediana,Impar,Fresno,Alta tensión (Con Protección),5.7,2.7,True,-58.8355579629149,-27.474222242199
1185,Sna Lorenzo,Chica,Par,Fresno,Alta tensión (Con Protección),6.5,2.2,True,-58.8327674856279,-27.475441346052
1186,San lorenzo,Chica,Par,Fresno,Alta tensión (Con Protección),3.0,2.0,True,-58.8327118786629,-27.4756662240729
1187,San Lorenzo,Chica,Par,Palito dulce,Alta tensión (Con Protección),11.0,4.0,True,-58.832697512059,-27.47517227994
1189,San Lorenzo,Chica,Par,Palito dulce,Alta tensión (Con Protección),10.0,4.0,True,-58.832673053458,-27.474970143793
1190,San lorenzo 1530,Chica,Par,Fresno,Alta tensión (Con Protección),11.0,2.0,True,-58.832652777932,-27.4751879571769
1191,San lorenzo 1500,Chica,Par,Fresno,Alta tensión (Con Protección),11.0,2.0,True,-58.8325950707899,-27.4748409716589
1192,Rivadavia,Chica,Par,Fresno,Alta tensión (Con Protección),32.0,2.5,True,-58.8328059142369,-27.4748786046579
1146,San Martin 451,Grande,Impar,Falso mirto,Media Tensión (Con Protección),6.0,2.5,True,-58.8450135581849,-27.4689905223869
1193,Rivadavia,Chica,Par,Palito dulce,Alta tensión (Con Protección),5.0,2.4,True,-58.8327966004769,-27.474772790037
1194,Rivadavia,Chica,Par,Fresno,Alta tensión (Con Protección),4.0,2.2,True,-58.833101774966,-27.474829929552
1195,Rivadavia,Chica,Par,Palito dulce,Alta tensión (Con Protección),7.0,2.4,True,-58.8328395647999,-27.4747752343159
1196,Rivadavia,Chica,Par,Fresno,Alta tensión (Con Protección),30.0,2.2,True,-58.833463589963,-27.4747970417129
1197,Rivadavia,Chica,Par,Fresno,Alta tensión (Con Protección),6.0,2.4,True,-58.8329356707399,-27.474779777925
1198,Rivadavia,Chica,Par,Palito dulce,Alta tensión (Con Protección),4.0,2.2,True,-58.8336239786899,-27.474775826169
1199,Rivadavia,Chica,Par,Falso paraiso,Alta tensión (Con Protección),9.0,2.2,True,-58.83369867279,-27.4747822303389
1200,Rivadavia 1285,Mediana,Impar,Fresno,Alta tensión (Con Protección),5.6,2.7,True,-58.835904917363,-27.474421531744
1201,Mendoza 1295,Mediana,Impar,Palito dulce,Preensamblado,3.0,2.1,True,-58.8360721311969,-27.472122117691
1202,Rivadavia,Chica,Par,Ligustro,Alta tensión (Con Protección),9.0,2.2,True,-58.833758434049,-27.47483645678
1203,Mendoza 1282,Grande,Par,Palito dulce,Media Tensión (Con Protección),6.0,2.4,True,-58.836087649799,-27.471979964298
1205,Mendoza 1278,Grande,Par,Palito dulce,Media Tensión (Con Protección),6.0,2.4,True,-58.8360803583709,-27.471938868235
1206,Rivadavia,Chica,Par,Ingá,Alta tensión (Con Protección),50.0,2.2,True,-58.832381142875,-27.474859532795
1207,Mendoza 1270,Grande,Par,Palito dulce,Media Tensión (Con Protección),7.0,2.4,True,-58.8360553954379,-27.471665592351
1208,Rivadavia,Chica,Par,Palito dulce,Alta tensión (Con Protección),25.0,2.2,True,-58.8316452314359,-27.475027333848
1209,Mendoza 1216,Grande,Par,Palito dulce,Media Tensión (Con Protección),6.0,2.4,True,-58.836008897843,-27.471181008636
1210,Santa fe,Chica,Par,Fresno,Alta tensión (Con Protección),5.0,2.2,True,-58.831434159925,-27.4751297350839
1212,Mendoza 1216,Grande,Par,Palito dulce,Media Tensión (Con Protección),6.0,2.4,True,-58.836018443058,-27.471173785228
1213,Santa fe,Chica,Par,Palmera,Alta tensión (Con Protección),60.0,2.2,True,-58.831443328219,-27.475386465987
1214,Santa de,Chica,Par,Palito dulce,Alta tensión (Con Protección),100.0,2.4,True,-58.8314864376569,-27.4758177459609
1215,Mendoza 1210,Grande,Par,Palito dulce,Media Tensión (Con Protección),6.0,2.4,True,-58.8359948191709,-27.4710773472
1216,Santa fe,Chica,Par,Ficus variegado,Alta tensión (Con Protección),18.0,2.0,True,-58.83159295093,-27.4759932443069
1217,Santa fe,Chica,Par,Ficus variegado,Alta tensión (Con Protección),4.0,2.4,True,-58.831661556635,-27.4760784483999
1218,Rivadavia 1249,Mediana,Impar,Palito dulce,Alta tensión (Con Protección),5.0,2.7,True,-58.8360932067829,-27.474382836829
1219,Rivadavia 1229,Chica,Impar,Palito dulce,Alta tensión (Con Protección),5.0,2.7,True,-58.8361159147349,-27.474372963478
1220,3 de abril,Chica,Par,Ficus,Alta tensión (Con Protección),15.0,2.0,True,-58.8321357488759,-27.475951435424
1221,3 de abril,Chica,Par,Fresno,Alta tensión (Con Protección),18.0,2.0,True,-58.832437137671,-27.4759391923429
1222,Rivadavia 1215,Chica,Impar,Palito dulce,Alta tensión (Con Protección),5.0,2.7,True,-58.836192582598,-27.4743668265859
1223,La Rioja 1278,Mediana,Par,Ficus,Alta tensión (Con Protección),4.0,2.0,True,-58.8385279091699,-27.4717036628779
1224,3 de abril,Chica,Par,Horquetero,Alta tensión (Con Protección),22.0,2.2,True,-58.832554077068,-27.4759363342279
1225,España 1020,Mediana,Par,Palito dulce,Media Tensión (Con Protección),30.0,2.2,True,-58.829459622163,-27.469539640621
1226,3 de abril,Chica,Par,Palmera,Alta tensión (Con Protección),7.0,2.0,True,-58.832318431573,-27.4759957698939
1227,Rivadiavi 1217,Mediana,Impar,Palito dulce,Alta tensión (Con Protección),5.5,2.7,True,-58.8361400002819,-27.474365756745
1228,Rivadavia 1205,Chica,Impar,Palito dulce,Alta tensión (Con Protección),5.0,2.6,True,-58.836343379249,-27.474468371635
1229,3 de abril,Chica,Par,Fresno,Alta tensión (Con Protección),7.0,2.3,True,-58.832631889221,-27.475935990039
1230,La Rioja 1252,Mediana,Par,Palmera,Alta tensión (Con Protección),5.0,2.0,True,-58.838520962311,-27.471484120561
1231,3 de abril,Chica,Par,Fresno,Alta tensión (Con Protección),7.0,2.3,True,-58.832666488533,-27.4759678456399
1232,España 1038,Mediana,Par,Fresno,Media Tensión (Con Protección),6.5,2.2,True,-58.829501153986,-27.4696934477249
1233,La Rioja 1252,Mediana,Par,Palmera,Alta tensión (Con Protección),5.0,2.0,True,-58.8385064433849,-27.4714035321609
1236,Bolivar 988,Mediana,Par,Limpiatubos,Alta tensión (Con Protección),3.0,2.0,True,-58.838464369315,-27.470792994014
1240,Mendoza 1473,Mediana,Impar,Fresno,Alta tensión (Con Protección),5.5,29.0,True,-58.836228084725,-27.474109589104
1241,Bolivar 972,Mediana,Par,Tulipanero,Alta tensión (Con Protección),10.0,2.0,True,-58.838825333064,-27.4707892991729
1243,San Martín 1665,Grande,Impar,Ficus variegado,Media Tensión (Con Protección),8.0,7.4,True,-58.829846595568,-27.470466006093
1244,Bolivar  928,Mediana,Par,Palta,Alta tensión (Con Protección),1.5,2.0,True,-58.8389505078249,-27.470751446131
1235,España 1038,Mediana,Par,Fresno,Media Tensión (Con Protección),6.5,2.2,True,-58.8294957963599,-27.469790136543
1211,Rivadavia 1283,Chica,Impar,Ibirá Pitá,Alta tensión (Con Protección),9.0,2.7,True,-58.8360412613499,-27.4744033517349
1204,Rivadavia 1287,Mediana,Impar,Falso paraiso,Alta tensión (Con Protección),5.6,2.7,True,-58.835729560803,-27.4744393369839
1245,Mendoza 1463,Chica,Impar,Palito dulce,Alta tensión (Con Protección),15.0,2.7,True,-58.8362263144979,-27.474049883178
1246,Mendoza 1441,Mediana,Impar,Palito dulce,Alta tensión (Con Protección),8.0,2.5,True,-58.8361976122949,-27.473733165267
1247,España 1665,Grande,Impar,Ficus variegado,Media Tensión (Con Protección),8.0,5.5,True,-58.8299179498559,-27.470455634366
1249,Bolivar 928,Mediana,Par,Palta,Alta tensión (Con Protección),4.0,2.0,True,-58.839058659183,-27.4707339588069
1251,Mendoza 1425,Chica,Impar,Ficus variegado,Alta tensión (Con Protección),20.0,2.7,True,-58.836185812822,-27.4734605534339
1253,Santa Fe 1087,Mediana,Impar,Fresno,Media Tensión (Con Protección),55.0,2.0,True,-58.830717218483,-27.4702759766869
1254,Bolivar 734,Mediana,Par,Ficus,Alta tensión (Con Protección),5.0,2.0,True,-58.84131998314,-27.4705266799199
1255,Córdoba 1470,Chica,Par,Pata de Buey,Alta tensión (Con Protección),7.0,7.0,True,-58.835105209542,-27.47415543808
1256,Bolivar 734,Mediana,Par,Ficus,Alta tensión (Con Protección),5.0,2.0,True,-58.841508694577,-27.4705053435939
1234,Mendoza 1497,Chica,Impar,Falso mirto,Alta tensión (Con Protección),5.5,2.7,True,-58.8363939059269,-27.47456942554
1257,Cordoba 1460,Mediana,Par,Sin identificar,Alta tensión (Con Protección),6.0,2.5,True,-58.835267659583,-27.474187694424
1258,Santa Fe 1039,Mediana,Impar,Ficus variegado,Media Tensión (Con Protección),8.0,3.0,True,-58.830602488235,-27.469774105174
1259,Bolivar 728,Mediana,Par,Fresno,Alta tensión (Con Protección),5.0,1.5,True,-58.8415963477049,-27.4704787184819
1260,Cordoba1440,Chica,Par,Fresno,Alta tensión (Con Protección),4.0,2.5,True,-58.835258188475,-27.4738603618569
1261,Córdoba 1466,Chica,Par,Fresno,Alta tensión (Con Protección),9.0,3.0,True,-58.835189149646,-27.474061439894
1262,Cordoba 1430,Mediana,Par,Fresno,Alta tensión (Con Protección),7.0,2.5,True,-58.835234362845,-27.473754905543
1263,Bolivar  724,Mediana,Par,Jazmín magno,Alta tensión (Con Protección),0.2,1.5,True,-58.841707288066,-27.470473983603
1266,Cordoba 1418,Chica,Par,Ficus variegado,Alta tensión (Con Protección),9.0,3.0,True,-58.8351576382059,-27.4736139908889
1267,Cordoba 1428,Mediana,Par,Fresno,Alta tensión (Con Protección),8.0,2.5,True,-58.8352205395059,-27.473660617918
1268,Bolivar 720,Mediana,Par,Fresno,Alta tensión (Con Protección),5.0,1.5,True,-58.8418107570769,-27.470464474446
1269,Cordoba 1410,Grande,Par,Fresno,Alta tensión (Con Protección),5.5,3.5,True,-58.835145012684,-27.473484732658
1270,Santa Fe 1023,Mediana,Impar,Palito dulce,Media Tensión (Con Protección),9.0,2.5,True,-58.8305946161839,-27.469372574312
1271,Tucumán 1231,Mediana,Impar,Tulipanero,Alta tensión (Con Protección),4.0,2.0,True,-58.8418514173489,-27.470721436908
1272,Córdoba 1412,Grande,Par,Fresno,Alta tensión (Con Protección),6.0,3.5,True,-58.835146121888,-27.473537911219
1273,Cordoba 1402,Grande,Par,Fresno,Media Tensión (Con Protección),5.5,3.5,True,-58.8351235064149,-27.473423146807
1275,Moreno 1290,Mediana,Par,Jacarandá,Alta tensión (Con Protección),6.0,2.5,True,-58.835184437431,-27.4734070699749
1276,Tucumán 1231,Mediana,Impar,Tulipanero,Alta tensión (Con Protección),4.0,2.0,True,-58.8418654005649,-27.470803705232
1279,Moreno 1260,Mediana,Par,Jacarandá,Alta tensión (Con Protección),7.0,3.0,True,-58.8355101107739,-27.4734160751749
1281,Tucumán 1285,Mediana,Impar,Ficus variegado,Alta tensión (Con Protección),5.0,2.0,True,-58.8419166808759,-27.471381022654
1282,Moreno 1256,Mediana,Par,Fresno,Alta tensión (Con Protección),7.0,3.0,True,-58.8356019876869,-27.473382188661
1284,Moreno 1230,Mediana,Par,Jacarandá,Alta tensión (Con Protección),7.0,3.0,True,-58.83579535111,-27.473344661889
1285,1287,Mediana,Impar,Fresno,Alta tensión (Con Protección),5.0,2.0,True,-58.841928412234,-27.4715098372969
1287,Tucumán 1288,Mediana,Par,Fresno,Alta tensión (Con Protección),5.0,2.5,True,-58.841993212905,-27.4714433785839
1288,Moreno 1218,Mediana,Par,Jacarandá,Alta tensión (Con Protección),5.0,3.0,True,-58.835920218588,-27.4733503766689
1289,Tucumán 1286,Mediana,Par,Fresno,Alta tensión (Con Protección),5.0,2.5,True,-58.841977401893,-27.471360039543
